X,Y,TIME
907,222,0.41974592208862305
907,222,0.42128920555114746
907,222,0.42282700538635254
907,222,0.4248385429382324
907,222,0.4259777069091797
907,222,0.4273955821990967
907,222,0.4290292263031006
907,222,0.43104028701782227
907,222,0.43216824531555176
907,222,0.4342355728149414
907,222,0.43578624725341797
907,222,0.4371919631958008
907,222,0.4387645721435547
907,222,0.4403085708618164
907,222,0.44157862663269043
907,222,0.4431302547454834
907,222,0.4446678161621094
907,222,0.4462132453918457
907,222,0.4482243061065674
907,222,0.45023393630981445
907,222,0.4513843059539795
907,222,0.45253753662109375
907,222,0.4536011219024658
907,222,0.45514941215515137
907,222,0.45716071128845215
907,222,0.45828676223754883
907,222,0.45983171463012695
907,222,0.4618396759033203
907,222,0.4630768299102783
907,222,0.46464061737060547
907,222,0.4658529758453369
907,222,0.4674673080444336
907,222,0.4690437316894531
907,222,0.470306396484375
907,222,0.47185468673706055
907,222,0.47385549545288086
907,222,0.4758574962615967
907,222,0.477311372756958
907,222,0.4784119129180908
907,222,0.4797019958496094
907,222,0.48127174377441406
907,222,0.48285913467407227
907,222,0.4839017391204834
907,222,0.48591089248657227
907,222,0.48742222785949707
907,222,0.48897290229797363
907,222,0.4909830093383789
907,222,0.4924752712249756
907,222,0.49387645721435547
907,222,0.4949376583099365
907,222,0.49649715423583984
907,222,0.4984769821166992
907,222,0.4997873306274414
907,222,0.5013382434844971
907,222,0.5033116340637207
907,222,0.5044388771057129
907,222,0.5059826374053955
907,222,0.5079913139343262
907,222,0.5090887546539307
907,222,0.5101866722106934
907,222,0.511577844619751
907,222,0.5131585597991943
907,222,0.5151278972625732
907,222,0.516312837600708
907,222,0.5174257755279541
907,222,0.5194597244262695
907,222,0.5209953784942627
907,222,0.5230035781860352
907,222,0.5241031646728516
907,222,0.5255858898162842
907,222,0.5271439552307129
907,222,0.5291261672973633
907,222,0.5306515693664551
907,222,0.532179594039917
907,222,0.5337278842926025
907,222,0.5352747440338135
907,222,0.5368521213531494
907,222,0.5379335880279541
907,222,0.5394670963287354
907,222,0.5414736270904541
907,222,0.5428938865661621
907,222,0.5449602603912354
907,222,0.5461103916168213
907,222,0.5472776889801025
907,222,0.5488648414611816
907,222,0.550452709197998
907,222,0.5519998073577881
907,222,0.554008960723877
907,222,0.5551373958587646
907,222,0.5567030906677246
907,222,0.5587143898010254
907,222,0.5601823329925537
907,222,0.5624723434448242
907,222,0.5639870166778564
907,222,0.5658960342407227
907,222,0.5674173831939697
907,222,0.5689387321472168
907,222,0.570030689239502
907,222,0.5716369152069092
907,222,0.5731134414672852
907,222,0.5747604370117188
907,222,0.5763218402862549
907,222,0.5779080390930176
907,222,0.5794639587402344
907,222,0.5814704895019531
907,222,0.5826168060302734
907,222,0.5840730667114258
907,222,0.5860631465911865
907,222,0.588118314743042
907,222,0.5896866321563721
907,222,0.5912322998046875
907,222,0.5927808284759521
907,222,0.5947916507720947
907,222,0.5967874526977539
907,222,0.5979762077331543
907,222,0.5995240211486816
907,222,0.6008832454681396
907,222,0.6024856567382812
907,222,0.6040198802947998
907,222,0.6055698394775391
907,222,0.6071140766143799
907,222,0.608644962310791
907,222,0.6106538772583008
907,222,0.6118242740631104
907,222,0.6133620738983154
907,222,0.6149051189422607
907,222,0.6161508560180664
907,222,0.6177065372467041
907,222,0.6192541122436523
907,222,0.6208012104034424
907,222,0.6223399639129639
907,222,0.6238744258880615
907,222,0.6258866786956787
907,222,0.6273941993713379
907,222,0.6289389133453369
907,222,0.630465030670166
907,222,0.6318376064300537
907,222,0.6338448524475098
907,222,0.6353495121002197
907,222,0.6368765830993652
907,222,0.6388835906982422
907,222,0.6400575637817383
907,222,0.6420688629150391
907,222,0.6435763835906982
907,222,0.6450986862182617
907,222,0.6465039253234863
896,222,0.648045539855957
896,222,0.6500530242919922
896,222,0.6513464450836182
896,222,0.6528971195220947
884,221,0.6541118621826172
884,221,0.6556744575500488
884,221,0.6569571495056152
884,221,0.6589643955230713
884,221,0.6604838371276855
872,220,0.6624467372894287
872,220,0.6644434928894043
872,220,0.6659607887268066
872,220,0.6674706935882568
863,218,0.6686508655548096
863,218,0.6699130535125732
863,218,0.6719152927398682
863,218,0.6734583377838135
863,218,0.6750140190124512
855,217,0.6761684417724609
855,217,0.6777098178863525
855,217,0.6797220706939697
855,217,0.6812353134155273
855,217,0.6828153133392334
845,215,0.6848278045654297
845,215,0.6859807968139648
845,215,0.6875131130218506
845,215,0.6890530586242676
845,215,0.6904113292694092
836,213,0.6925172805786133
836,213,0.6940526962280273
836,213,0.6960303783416748
836,213,0.6975874900817871
826,211,0.6990559101104736
826,211,0.7011063098907471
826,211,0.7026524543762207
826,211,0.7046632766723633
814,208,0.7064557075500488
814,208,0.7079982757568359
814,208,0.7095417976379395
814,208,0.7110891342163086
814,208,0.712383508682251
803,207,0.7139270305633545
803,207,0.7159388065338135
803,207,0.7171003818511963
803,207,0.7191147804260254
794,205,0.7205886840820312
794,205,0.7221238613128662
794,205,0.7236592769622803
794,205,0.7256684303283691
794,205,0.7269918918609619
782,205,0.728550910949707
782,205,0.7300906181335449
782,205,0.7316324710845947
782,205,0.7331686019897461
768,205,0.7344305515289307
768,205,0.7359774112701416
768,205,0.737513542175293
768,205,0.7386178970336914
768,205,0.7401614189147949
768,205,0.7413268089294434
755,205,0.7433364391326904
755,205,0.7446587085723877
755,205,0.7461678981781006
755,205,0.7477343082427979
755,205,0.7490084171295166
742,206,0.75057053565979
742,206,0.7521166801452637
742,206,0.7536270618438721
742,206,0.7548766136169434
742,206,0.7563161849975586
730,208,0.7584595680236816
730,208,0.7600157260894775
730,208,0.7620294094085693
730,208,0.7631995677947998
719,210,0.7643258571624756
719,210,0.7658860683441162
719,210,0.7674696445465088
719,210,0.7690181732177734
719,210,0.7705607414245605
707,213,0.7725627422332764
707,213,0.7737221717834473
707,213,0.77484130859375
707,213,0.7768771648406982
707,213,0.778254508972168
695,215,0.7797951698303223
695,215,0.7810873985290527
695,215,0.7826247215270996
695,215,0.7841689586639404
684,219,0.7862849235534668
684,219,0.7877993583679199
684,219,0.7893469333648682
684,219,0.7908835411071777
684,219,0.7924196720123291
673,222,0.7939643859863281
673,222,0.79549241065979
673,222,0.796933650970459
673,222,0.7985444068908691
673,222,0.7996597290039062
662,224,0.8012075424194336
662,224,0.8023965358734131
662,224,0.8039755821228027
662,224,0.805504322052002
662,224,0.807044267654419
654,226,0.809051513671875
654,226,0.8105895519256592
654,226,0.8121378421783447
654,226,0.8136870861053467
654,226,0.8147575855255127
643,229,0.8162868022918701
643,229,0.8182580471038818
643,229,0.8202614784240723
643,229,0.821307897567749
632,233,0.8233177661895752
632,233,0.8245894908905029
632,233,0.8262226581573486
632,233,0.827765703201294
632,233,0.829291582107544
623,236,0.8308672904968262
623,236,0.832390546798706
623,236,0.833904504776001
623,236,0.8354525566101074
615,240,0.8365280628204346
615,240,0.8380706310272217
615,240,0.8392810821533203
615,240,0.8403828144073486
615,240,0.8416366577148438
615,240,0.8431539535522461
606,244,0.8441874980926514
606,244,0.8456625938415527
606,244,0.8472204208374023
606,244,0.8487718105316162
606,244,0.8498444557189941
600,249,0.8518514633178711
600,249,0.8533921241760254
600,249,0.8549492359161377
600,249,0.8564729690551758
595,253,0.8580276966094971
595,253,0.8595705032348633
595,253,0.8606507778167725
595,253,0.8621978759765625
595,253,0.8637709617614746
591,257,0.8657591342926025
591,257,0.8669414520263672
591,257,0.8683357238769531
591,257,0.8698897361755371
591,257,0.871959924697876
587,261,0.8738899230957031
587,261,0.8750150203704834
587,261,0.8761141300201416
587,261,0.8772509098052979
587,261,0.8787798881530762
583,264,0.8807623386383057
583,264,0.8823087215423584
583,264,0.8833680152893066
583,264,0.8853278160095215
580,267,0.8873410224914551
580,267,0.8885278701782227
580,267,0.8900642395019531
580,267,0.8914704322814941
580,267,0.893024206161499
576,272,0.8945860862731934
576,272,0.8960657119750977
576,272,0.89756178855896
576,272,0.899561882019043
576,272,0.900672197341919
570,279,0.9026811122894287
570,279,0.904217004776001
570,279,0.9062366485595703
570,279,0.9082438945770264
563,290,0.9093441963195801
563,290,0.9107680320739746
563,290,0.9118854999542236
563,290,0.913445234298706
563,290,0.9149963855743408
563,290,0.9161765575408936
555,309,0.9181888103485107
555,309,0.9194178581237793
555,309,0.9205420017242432
555,309,0.9220802783966064
555,309,0.9234838485717773
551,320,0.9250493049621582
551,320,0.9267723560333252
551,320,0.9285604953765869
551,320,0.9296875
551,320,0.9308023452758789
549,329,0.9320235252380371
549,329,0.9335875511169434
549,329,0.935100793838501
549,329,0.9366300106048584
549,329,0.9381141662597656
546,337,0.9396510124206543
546,337,0.9415521621704102
546,337,0.9430756568908691
546,337,0.944631814956665
545,347,0.94606614112854
545,347,0.9481217861175537
545,347,0.9496517181396484
545,347,0.9516599178314209
544,356,0.9531776905059814
544,356,0.9547085762023926
544,356,0.9567170143127441
544,356,0.9578385353088379
544,356,0.9594004154205322
544,365,0.9609682559967041
544,365,0.9620742797851562
544,365,0.9633126258850098
544,365,0.965156078338623
544,365,0.9663643836975098
545,375,0.9683527946472168
545,375,0.9703500270843506
545,375,0.971738338470459
545,375,0.9729809761047363
545,375,0.9745008945465088
547,382,0.9764938354492188
547,382,0.9785444736480713
547,382,0.9796221256256104
547,382,0.9810965061187744
547,382,0.9821593761444092
547,386,0.9837179183959961
547,386,0.9852786064147949
547,386,0.9868817329406738
547,386,0.9879615306854248
547,386,0.9895224571228027
547,386,0.9915370941162109
547,386,0.9930458068847656
547,386,0.9946496486663818
547,386,0.9961938858032227
547,386,0.9977800846099854
547,386,0.999326229095459
547,386,1.0008633136749268
547,386,1.0024487972259521
547,386,1.0043928623199463
547,386,1.0059375762939453
547,386,1.0074756145477295
547,386,1.0086195468902588
547,386,1.0099146366119385
547,386,1.0114455223083496
547,386,1.0130069255828857
547,386,1.01432466506958
547,386,1.0156817436218262
547,386,1.0176923274993896
547,386,1.0197486877441406
547,386,1.0212984085083008
547,386,1.0228447914123535
547,386,1.0239105224609375
547,386,1.0251150131225586
547,386,1.027125597000122
547,386,1.0291216373443604
547,386,1.0302543640136719
547,386,1.0318496227264404
547,386,1.0330040454864502
547,386,1.0345532894134521
547,386,1.0361404418945312
547,386,1.0377004146575928
547,386,1.0391335487365723
547,386,1.0406861305236816
547,386,1.041771411895752
547,386,1.0433335304260254
547,386,1.0444135665893555
547,386,1.0464239120483398
547,386,1.04793119430542
547,386,1.0494723320007324
547,386,1.0508959293365479
547,386,1.052339792251587
547,386,1.0543513298034668
547,386,1.055828332901001
547,386,1.0578453540802002
547,386,1.0592002868652344
547,386,1.0612387657165527
547,386,1.062302827835083
547,386,1.0638506412506104
547,386,1.065450668334961
547,386,1.0674512386322021
547,386,1.0686297416687012
547,386,1.070629596710205
547,386,1.0721337795257568
547,386,1.073692798614502
547,386,1.0756618976593018
547,386,1.0767822265625
547,386,1.0783414840698242
547,386,1.0798709392547607
547,386,1.0813970565795898
547,386,1.083376169204712
547,386,1.084789514541626
547,386,1.0868055820465088
547,386,1.0879576206207275
547,386,1.0890681743621826
547,386,1.090599536895752
547,386,1.0925824642181396
547,386,1.0937867164611816
547,386,1.0953145027160645
547,386,1.0964000225067139
547,386,1.0976502895355225
547,386,1.098778247833252
547,386,1.1002850532531738
547,386,1.1014819145202637
547,386,1.1030423641204834
547,386,1.1045358180999756
547,386,1.1060800552368164
547,386,1.1082684993743896
547,386,1.1097888946533203
547,386,1.1112895011901855
547,386,1.1128454208374023
547,386,1.114640712738037
547,386,1.1161975860595703
547,386,1.1177387237548828
547,386,1.1192848682403564
547,386,1.1208200454711914
547,386,1.121997594833374
547,386,1.123534917831421
547,386,1.1251087188720703
547,386,1.1266107559204102
547,386,1.1286191940307617
547,386,1.1301331520080566
547,386,1.1321444511413574
547,386,1.1337037086486816
547,386,1.1353607177734375
547,386,1.1373794078826904
547,386,1.1389153003692627
547,386,1.140437126159668
547,386,1.1419579982757568
547,386,1.1439406871795654
547,386,1.1455223560333252
547,386,1.1474626064300537
547,386,1.1485435962677002
547,386,1.1496467590332031
547,386,1.1507272720336914
547,386,1.1522674560546875
547,386,1.1538002490997314
547,386,1.1553683280944824
547,386,1.1569571495056152
547,386,1.1589670181274414
547,386,1.1609702110290527
547,386,1.16208815574646
547,386,1.1636288166046143
547,386,1.1652076244354248
547,386,1.1667747497558594
547,386,1.1683223247528076
547,386,1.1703095436096191
547,386,1.1718437671661377
547,386,1.1738245487213135
547,386,1.1753921508789062
547,386,1.177093744277954
547,386,1.179100751876831
522,391,1.180366039276123
522,391,1.1819205284118652
522,391,1.1834619045257568
522,391,1.185014009475708
522,391,1.1866064071655273
493,395,1.1881325244903564
493,395,1.1896867752075195
493,395,1.1916964054107666
493,395,1.1932454109191895
493,395,1.194666862487793
450,405,1.1961958408355713
450,405,1.1977276802062988
450,405,1.1992809772491455
450,405,1.2008187770843506
450,405,1.2020089626312256
410,412,1.2038991451263428
410,412,1.2059104442596436
410,412,1.2074358463287354
410,412,1.2089779376983643
376,419,1.2109854221343994
376,419,1.2121078968048096
376,419,1.2136428356170654
376,419,1.2151575088500977
338,426,1.2171680927276611
338,426,1.2186837196350098
338,426,1.2202589511871338
338,426,1.2222418785095215
338,426,1.2235636711120605
304,431,1.2246918678283691
304,431,1.2262294292449951
304,431,1.2273333072662354
304,431,1.228888988494873
304,431,1.2304275035858154
275,436,1.232438564300537
275,436,1.2335305213928223
275,436,1.2346107959747314
275,436,1.2357118129730225
275,436,1.23677396774292
247,441,1.2387828826904297
247,441,1.2401299476623535
247,441,1.2416398525238037
247,441,1.2432162761688232
247,441,1.2447385787963867
247,441,1.2458975315093994
213,446,1.2474544048309326
213,446,1.2490160465240479
213,446,1.2500951290130615
213,446,1.2516286373138428
213,446,1.252694845199585
189,450,1.2542181015014648
189,450,1.2553918361663818
189,450,1.2574028968811035
189,450,1.258957862854004
163,455,1.2609672546386719
163,455,1.2620961666107178
163,455,1.263416051864624
163,455,1.2649521827697754
163,455,1.2664659023284912
163,455,1.2681100368499756
139,458,1.269974946975708
139,458,1.271510362625122
139,458,1.2730560302734375
139,458,1.2750558853149414
118,462,1.276602029800415
118,462,1.278111457824707
118,462,1.2794382572174072
118,462,1.281362771987915
118,462,1.282738208770752
105,464,1.285041093826294
105,464,1.2865619659423828
105,464,1.2882812023162842
88,465,1.2902889251708984
88,465,1.2919068336486816
88,465,1.2938830852508545
88,465,1.2951323986053467
88,465,1.2966623306274414
74,467,1.2987051010131836
74,467,1.3002598285675049
74,467,1.3021085262298584
74,467,1.303675651550293
62,468,1.305687427520752
62,468,1.3072290420532227
62,468,1.3087818622589111
62,468,1.3107948303222656
54,468,1.3124310970306396
54,468,1.314115047454834
54,468,1.3161232471466064
54,468,1.318122386932373
54,468,1.3192682266235352
46,468,1.3203954696655273
46,468,1.3215906620025635
46,468,1.3232073783874512
46,468,1.3245282173156738
46,468,1.3261175155639648
40,467,1.3281326293945312
40,467,1.329284429550171
40,467,1.3307945728302002
40,467,1.3323249816894531
40,467,1.333848237991333
37,467,1.3363418579101562
37,467,1.3378679752349854
37,467,1.3394901752471924
37,467,1.34104585647583
33,465,1.3434581756591797
33,465,1.3454720973968506
33,465,1.346982717514038
33,465,1.348616361618042
30,464,1.3505737781524658
30,464,1.3521125316619873
30,464,1.3540863990783691
30,464,1.3552463054656982
26,463,1.3563997745513916
26,463,1.3579537868499756
26,463,1.3600172996520996
26,463,1.3615875244140625
26,463,1.3631486892700195
23,460,1.3651766777038574
23,460,1.366807222366333
23,460,1.3687386512756348
23,460,1.37025785446167
21,458,1.3722574710845947
21,458,1.3737804889678955
21,458,1.3749308586120605
21,458,1.376474380493164
17,453,1.3784842491149902
17,453,1.383023977279663
17,453,1.3849914073944092
10,442,1.3865396976470947
10,442,1.3880925178527832
10,442,1.3896253108978271
10,442,1.3911941051483154
5,431,1.3932054042816162
5,431,1.3943872451782227
5,431,1.396451711654663
5,431,1.3979744911193848
5,431,1.3991172313690186
0,421,1.4021689891815186
0,421,1.4051387310028076
0,411,1.407132625579834
0,411,1.4088680744171143
0,411,1.410447120666504
0,411,1.4120447635650635
0,411,1.4136104583740234
0,402,1.4156200885772705
0,402,1.4167826175689697
0,402,1.4183058738708496
0,402,1.4203159809112549
0,385,1.4214520454406738
0,385,1.4234511852264404
0,385,1.4248650074005127
0,385,1.4263739585876465
0,385,1.4278972148895264
0,373,1.4294729232788086
0,373,1.4314842224121094
0,373,1.4327354431152344
0,373,1.4342906475067139
0,362,1.4358465671539307
0,362,1.4373900890350342
0,362,1.4399116039276123
0,362,1.441481590270996
0,362,1.4430575370788574
0,352,1.4471471309661865
0,352,1.4496228694915771
0,344,1.4517345428466797
0,344,1.4533696174621582
0,344,1.4552123546600342
0,344,1.4563910961151123
0,336,1.4577877521514893
0,336,1.4618332386016846
0,336,1.4638354778289795
0,331,1.4661846160888672
0,331,1.468163013458252
0,331,1.4696886539459229
0,331,1.4717214107513428
1,325,1.4733598232269287
1,325,1.4753577709197998
1,325,1.4766085147857666
1,325,1.478189468383789
1,318,1.4798617362976074
1,318,1.481837272644043
1,318,1.48301100730896
1,318,1.4845399856567383
1,318,1.4865398406982422
3,314,1.4876973628997803
3,314,1.4892089366912842
3,314,1.4907240867614746
3,314,1.4926321506500244
4,310,1.4943406581878662
4,310,1.4962103366851807
4,310,1.4977765083312988
4,310,1.4998691082000732
4,310,1.5013840198516846
4,305,1.5025875568389893
4,305,1.5041139125823975
4,305,1.5061089992523193
6,302,1.509244441986084
6,302,1.510735034942627
6,302,1.5122556686401367
6,302,1.5137789249420166
6,302,1.5157766342163086
8,300,1.5176904201507568
8,300,1.5201385021209717
8,300,1.5231373310089111
9,297,1.5251727104187012
9,297,1.5267109870910645
9,297,1.5284457206726074
9,297,1.5303165912628174
11,294,1.5320875644683838
11,294,1.5346348285675049
11,294,1.5366437435150146
11,294,1.5382282733917236
14,291,1.5395643711090088
14,291,1.5425610542297363
14,291,1.5445611476898193
17,288,1.5461416244506836
17,288,1.548147439956665
17,288,1.5498042106628418
17,288,1.5522549152374268
20,286,1.5542726516723633
20,286,1.5559043884277344
20,286,1.5581111907958984
20,286,1.5595126152038574
24,282,1.561028242111206
24,282,1.5626180171966553
24,282,1.5650579929351807
24,282,1.5676472187042236
28,279,1.5691657066345215
28,279,1.5705664157867432
28,279,1.5717864036560059
28,279,1.5734550952911377
34,276,1.5754525661468506
34,276,1.5768117904663086
34,276,1.5780456066131592
34,276,1.579573392868042
34,276,1.5815696716308594
41,274,1.582671880722046
41,274,1.5841963291168213
41,274,1.5858237743377686
41,274,1.5883586406707764
48,271,1.589876651763916
48,271,1.5922210216522217
48,271,1.5938270092010498
48,271,1.5958271026611328
48,271,1.5969998836517334
57,269,1.5985548496246338
57,269,1.600074291229248
57,269,1.6012532711029053
57,269,1.6038811206817627
64,267,1.6054191589355469
64,267,1.6069469451904297
64,267,1.6089425086975098
64,267,1.6107206344604492
69,266,1.6123130321502686
69,266,1.6137516498565674
69,266,1.6152777671813965
69,266,1.616743564605713
74,265,1.6203477382659912
74,265,1.6228547096252441
74,265,1.625425100326538
78,264,1.6274268627166748
78,264,1.6289503574371338
78,264,1.6304833889007568
78,264,1.6324267387390137
82,264,1.6360454559326172
82,264,1.6381855010986328
82,264,1.6397058963775635
85,264,1.6416866779327393
85,264,1.6432349681854248
85,264,1.645231008529663
85,264,1.6465158462524414
85,264,1.6476409435272217
89,264,1.6492280960083008
89,264,1.651834487915039
89,264,1.6538937091827393
94,265,1.6558504104614258
94,265,1.657409429550171
94,265,1.6587014198303223
94,265,1.6607730388641357
94,265,1.662858009338379
97,266,1.664327621459961
97,266,1.66632080078125
97,266,1.6691503524780273
100,267,1.6721525192260742
100,267,1.675285816192627
100,267,1.6771385669708252
103,268,1.679110050201416
103,268,1.6811187267303467
103,268,1.6826508045196533
103,268,1.6841731071472168
105,270,1.6857318878173828
105,270,1.687244176864624
105,270,1.6888175010681152
105,270,1.6899504661560059
105,270,1.69150710105896
108,272,1.6934959888458252
108,272,1.6947550773620605
108,272,1.6967504024505615
108,272,1.6979255676269531
108,272,1.6995282173156738
111,275,1.7012145519256592
111,275,1.7027337551116943
111,275,1.7039387226104736
111,275,1.7055306434631348
115,282,1.7074768543243408
115,282,1.7090229988098145
115,282,1.7110085487365723
115,282,1.7124512195587158
115,282,1.7139837741851807
121,291,1.7159698009490967
121,291,1.71757173538208
121,291,1.7195594310760498
121,291,1.7210803031921387
126,299,1.7223970890045166
126,299,1.7254040241241455
126,299,1.7273163795471191
130,308,1.7293164730072021
130,308,1.7305057048797607
130,308,1.7321524620056152
130,308,1.733659029006958
130,308,1.735180377960205
135,316,1.7364294528961182
135,316,1.7384061813354492
135,316,1.7401490211486816
135,316,1.741673469543457
135,316,1.7428324222564697
139,326,1.7443196773529053
139,326,1.7462291717529297
139,326,1.7473812103271484
139,326,1.7499909400939941
143,337,1.7519917488098145
143,337,1.753150224685669
143,337,1.7542729377746582
143,337,1.755436658859253
143,337,1.756962776184082
148,351,1.7590672969818115
148,351,1.7606256008148193
148,351,1.762169361114502
148,351,1.763282060623169
148,351,1.764761209487915
153,362,1.7658812999725342
153,362,1.7673618793487549
